,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
1984,Men's adidas Originals Lxcon 94 Shoes,EE6257,11999,7199,40,Adidas,The Lexicon launched in the mid '90s to give structured support and stability to serious runners. These shoes bring back the retro-tech look with the same lightweight mesh upper and textured suede 3-Stripes as the 1994 version. The translucent tube that runs through the eyestay and collar for pressure distribution adds an authentic detail from the archive design.,0,0,"[""https://content.adidas.co.in/static/Product-EE6257/LXCON_94_Shoes_Black_EE6257_7.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_1.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_2.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_3.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_4.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_5.jpg"",""https://content.adidas.co.in/static/Product-EE6257/Men_ORIGINALS_SHOES_LOW_EE6257_6.jpg""]",2020-04-13T15:07:36
1094,Women's adidas Originals ZX Torsion Shoes,EE4842,11999,7199,40,Adidas,"The ZX trainer series reset the running scene in the '80s with a high-tech approach based on studying the physics of human motion. Fusing nostalgia with modern innovation, these streetwear shoes revive the retro style with fresh materials. Made of mesh and suede, the trainers feature energy-returning cushioning and an X-shape Torsion bar to deliver extra stability. Reflective details add a light-catching flash.",0,0,"[""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_1.jpg"",""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_2.jpg"",""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_3.jpg"",""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_4.jpg"",""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_5.jpg"",""https://content.adidas.co.in/static/Product-EE4842/Women_ORIGINALS_SHOES_LOW_EE4842_6.jpg""]",2020-04-13T15:06:58
1215,Women's adidas Originals POD-S3.1 Shoes,EE7033,11999,7199,40,Adidas,"Reviving the '90s-era ""Point of Deflection"" cushioning system, these shoes feature a three-part midsole that includes ultra-responsive Boost at the heel for endless energy. They're built to hug the foot with a mix of lightweight open and closed mesh. Bungee straps at the laces and heel add to the technical feel. The translucent TPU bridge comes with a heat-map graphic to call out a key part of the P.O.D. System.",0,0,"[""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_1.jpg"",""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_2.jpg"",""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_3.jpg"",""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_4.jpg"",""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_5.jpg"",""https://content.adidas.co.in/static/Product-EE7033/Women_ORIGINALS_SHOES_LOW_EE7033_6.jpg""]",2020-04-13T15:07:03
1208,Women's adidas Originals Marathon Tech Shoes,EE4951,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_1.jpg"",""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_2.jpg"",""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_3.jpg"",""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_4.jpg"",""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_5.jpg"",""https://content.adidas.co.in/static/Product-EE4951/Women_ORIGINALS_SHOES_LOW_EE4951_6.jpg""]",2020-04-13T15:07:03
1156,Men's adidas Running SenseBoost GO Shoes,F33908,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_1.jpg"",""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_2.jpg"",""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_3.jpg"",""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_4.jpg"",""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_5.jpg"",""https://content.adidas.co.in/static/Product-F33908/Men_RUNNING_SHOES_LOW_F33908_6.jpg""]",2020-04-13T15:07:00
1148,Men's adidas Running Solar Drive 19 Shoes,EF0788,11999,7199,40,Adidas,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride.  ,0,0,"[""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_1.jpg"",""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_2.jpg"",""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_3.jpg"",""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_4.jpg"",""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_5.jpg"",""https://content.adidas.co.in/static/Product-EF0788/Men_RUNNING_SHOES_LOW_EF0788_6.jpg""]",2020-04-13T15:07:00
1146,Men's adidas Running Solar Drive 19 Shoes,EF0785,11999,7199,40,Adidas,Feel confident on your daily run. These men's shoes have a breathable mesh upper that's designed for an irritation-free fit. A Solar Propulsion Rail helps to guide the foot from touchdown to toe-off. Responsive cushioning returns energy to your stride. ,0,0,"[""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_1.jpg"",""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_2.jpg"",""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_3.jpg"",""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_4.jpg"",""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_5.jpg"",""https://content.adidas.co.in/static/Product-EF0785/Men_RUNNING_SHOES_LOW_EF0785_6.jpg""]",2020-04-13T15:07:00
1126,Women's adidas Originals POD-S3.1 Shoes,EE7031,11999,7199,40,Adidas,"Reviving the '90s-era ""Point of Deflection"" cushioning system, these shoes feature a three-part midsole that includes ultra-responsive Boost at the heel for endless energy. They're built to hug the foot with a mix of lightweight open and closed mesh. Bungee straps at the laces and heel add to the technical feel. The translucent TPU bridge comes with a heat-map graphic to call out a key part of the P.O.D. System.",0,0,"[""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_1.jpg"",""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_2.jpg"",""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_3.jpg"",""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_4.jpg"",""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_5.jpg"",""https://content.adidas.co.in/static/Product-EE7031/Women_ORIGINALS_SHOES_LOW_EE7031_6.jpg""]",2020-04-13T15:06:59
2174,Men's adidas Originals Rivalry RM Low Shoes,EE6378,11999,7199,40,Adidas,"The Rivalry RM imagines how '80s designers would build a shoe with all the benefits of today's technology. The result is a retro, stripped-down look that incorporates modern materials with vintage style. These shoes have a leather and synthetic upper with TPU and embroidered details. Responsive Boost underfoot returns energy with every stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_1.jpg"",""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_2.jpg"",""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_3.jpg"",""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_4.jpg"",""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_5.jpg"",""https://content.adidas.co.in/static/Product-EE6378/Men_ORIGINALS_SHOES_MID_EE6378_6.jpg""]",2020-04-13T15:07:43
285,Women's adidas Originals I-5923 Shoes,EE4946,11999,7199,40,Adidas,These lightweight street shoes offer a shout-out to '70s running heritage. They're rebuilt for today with updated materials and responsive Boost cushioning in the midsole. The lace-like mesh upper features synthetic suede overlays for a retro look.,0,0,"[""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_1.jpg"",""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_2.jpg"",""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_3.jpg"",""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_4.jpg"",""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_5.jpg"",""https://content.adidas.co.in/static/Product-EE4946/Women_ORIGINALS_SHOES_LOW_EE4946_6.jpg""]",2020-04-13T15:06:29
278,Women's adidas Originals I-5923 Shoes ,EE4949,11999,7199,40,Adidas,"These lightweight shoes fuse '70s style with modern technology. Flashing retro colours, the leather upper is accented with stretchy mesh and faux suede details. Serrated 3-Stripes add a vintage detail. Responsive cushioning energises every stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_1.jpg"",""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_2.jpg"",""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_3.jpg"",""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_4.jpg"",""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_5.jpg"",""https://content.adidas.co.in/static/Product-EE4949/Women_ORIGINALS_SHOES_LOW_EE4949_6.jpg""]",2020-04-13T15:06:29
664,Men's adidas Originals Lxcon 94 Shoes,EE6256,11999,7199,40,Adidas,The Lexicon launched in the mid '90s to give structured support and stability to serious runners. These shoes bring back the retro-tech look with the same lightweight mesh upper and textured suede 3-Stripes as the 1994 version. The translucent tube that runs through the eyestay and collar for pressure distribution adds an authentic detail from the archive design.,0,0,"[""https://content.adidas.co.in/static/Product-EE6256/LXCON_94_Shoes_White_EE6256_7.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_1.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_2.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_3.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_4.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_5.jpg"",""https://content.adidas.co.in/static/Product-EE6256/Men_ORIGINALS_SHOES_LOW_EE6256_6.jpg""]",2020-04-13T15:06:42
150,Women's adidas Originals Marathon Tech Shoes,EE4947,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_1.jpg"",""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_2.jpg"",""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_3.jpg"",""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_4.jpg"",""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_5.jpg"",""https://content.adidas.co.in/static/Product-EE4947/Women_ORIGINALS_SHOES_LOW_EE4947_6.jpg""]",2020-04-13T15:06:24
155,Women's adidas Originals I-5923 Shoes,EE4945,11999,7199,40,Adidas,These lightweight street shoes offer a shout-out to '70s running heritage. They're rebuilt for today with updated materials and responsive Boost cushioning in the midsole. The lace-like mesh upper features synthetic suede overlays for a retro look.,0,0,"[""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_1.jpg"",""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_2.jpg"",""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_3.jpg"",""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_4.jpg"",""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_5.jpg"",""https://content.adidas.co.in/static/Product-EE4945/Women_ORIGINALS_SHOES_LOW_EE4945_6.jpg""]",2020-04-13T15:06:25
663,Men's adidas Originals POD-S3.1 Shoes,EE7026,11999,7199,40,Adidas,"The P.O.D. System revives the best of '90s cushioning with a modern look and feel. These shoes are made with a snug and supportive knit upper and feature a '90s-era modular midsole. For a modern update, they're built with Boost in the heel, bringing responsive cushioning to the most important part of your stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_1.jpg"",""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_2.jpg"",""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_3.jpg"",""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_4.jpg"",""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_5.jpg"",""https://content.adidas.co.in/static/Product-EE7026/Men_ORIGINALS_SHOES_LOW_EE7026_6.jpg""]",2020-04-13T15:06:42
2104,Men's adidas Outdoor Terrex Eastrail Mid GTX Shoes,F36760,11999,7199,40,Adidas,"Hit the trail with confidence in all conditions. These hiking shoes are built for a stable feel and confident traction on wet, uneven terrain. The GORE-TEX build maintains waterproof breathability, and the cushioned midsole delivers all-day comfort.",0,0,"[""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_1.jpg"",""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_2.jpg"",""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_3.jpg"",""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_4.jpg"",""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_5.jpg"",""https://content.adidas.co.in/static/Product-F36760/Men_OUTDOOR_SHOES_MID_F36760_6.jpg""]",2020-04-13T15:07:40
1697,Unisex adidas Originals Marathon Tech Shoes,EE4924,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_1.jpg"",""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_2.jpg"",""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_3.jpg"",""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_4.jpg"",""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_5.jpg"",""https://content.adidas.co.in/static/Product-EE4924/Unisex_ORIGINALS_SHOES_LOW_EE4924_6.jpg""]",2020-04-13T15:07:24
1703,Men's adidas Originals Rivalry RM Low Shoes,EE6377,11999,7199,40,Adidas,"The Rivalry RM imagines how '80s designers would build a shoe with all the benefits of today's technology. The result is a retro, stripped-down look that incorporates modern materials with vintage style. These shoes have a leather and synthetic upper with TPU and embroidered details. Responsive Boost underfoot returns energy with every stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_1.jpg"",""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_2.jpg"",""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_3.jpg"",""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_4.jpg"",""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_5.jpg"",""https://content.adidas.co.in/static/Product-EE6377/Men_ORIGINALS_SHOES_MID_EE6377_6.jpg""]",2020-04-13T15:07:24
1705,Men's adidas Running SenseBoost GO Shoes,G27402,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_1.jpg"",""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_2.jpg"",""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_3.jpg"",""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_4.jpg"",""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_5.jpg"",""https://content.adidas.co.in/static/Product-G27402/Men_RUNNING_SHOES_LOW_G27402_6.jpg""]",2020-04-13T15:07:24
641,Women's adidas Originals POD-S3.1 Shoes,EE7030,11999,7199,40,Adidas,"Reviving the '90s-era ""Point of Deflection"" cushioning system, these shoes feature a three-part midsole that includes ultra-responsive Boost at the heel for endless energy. They're built to hug the foot with a mix of lightweight open and closed mesh. Bungee straps at the laces and heel add to the technical feel. The translucent TPU bridge comes with a heat-map graphic to call out a key part of the P.O.D. System.",0,0,"[""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_1.jpg"",""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_2.jpg"",""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_3.jpg"",""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_4.jpg"",""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_5.jpg"",""https://content.adidas.co.in/static/Product-EE7030/Women_ORIGINALS_SHOES_LOW_EE7030_6.jpg""]",2020-04-13T15:06:41
1928,Men's adidas Originals Samba RM Shoes,EE5508,11999,7199,40,Adidas,"An instant icon since its '50s debut as an indoor trainer, the Samba is timeless. These shoes stay true to their legacy while modernising the design with streamlined proportions and state-of-the-art cushioning. They're made of suede and ballistic nylon overlays. A hidden full-length Boost midsole gives responsive cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_1.jpg"",""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_2.jpg"",""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_3.jpg"",""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_4.jpg"",""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_5.jpg"",""https://content.adidas.co.in/static/Product-EE5508/Men_ORIGINALS_SHOES_LOW_EE5508_6.jpg""]",2020-04-13T15:07:33
633,Unisex adidas Originals Marathon Tech Shoes,EE4919,11999,7199,40,Adidas,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The rugged upper mixes breathable mesh and suede overlays with iconic 3-Stripes branding. A midfoot webbing print highlights the addition of responsive Boost cushioning.",0,0,"[""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_1.jpg"",""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_2.jpg"",""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_3.jpg"",""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_4.jpg"",""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_5.jpg"",""https://content.adidas.co.in/static/Product-EE4919/Unisex_ORIGINALS_SHOES_LOW_EE4919_6.jpg""]",2020-04-13T15:06:41
1938,Men's adidas Originals CountryxKamanda Shoes,EE5668,11999,7199,40,Adidas,"These shoes feature a classic upper that comes straight from the 1970 adidas Country. The sculpted outsole belongs to the Kamanda, a modern trainer with a design that riffs off the iconic tread pattern of the Samba. The shoes are made of soft, lightweight leather.",0,0,"[""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_1.jpg"",""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_2.jpg"",""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_3.jpg"",""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_4.jpg"",""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_5.jpg"",""https://content.adidas.co.in/static/Product-EE5668/Men_ORIGINALS_SHOES_LOW_EE5668_6.jpg""]",2020-04-13T15:07:34
1967,Men's adidas Running SenseBoost GO Shoes,G26942,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_1.jpg"",""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_2.jpg"",""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_3.jpg"",""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_4.jpg"",""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_5.jpg"",""https://content.adidas.co.in/static/Product-G26942/Men_RUNNING_SHOES_LOW_G26942_6.jpg""]",2020-04-13T15:07:35
166,Women's adidas Originals POD-S3.1 Shoes,EE7032,11999,7199,40,Adidas,"Reviving the '90s-era ""Point of Deflection"" cushioning system, these shoes feature a three-part midsole that includes ultra-responsive Boost at the heel for endless energy. They're built to hug the foot with a mix of lightweight open and closed mesh. Bungee straps at the laces and heel add to the technical feel. The translucent TPU bridge comes with a heat-map graphic to call out a key part of the P.O.D. System.",0,0,"[""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_1.jpg"",""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_2.jpg"",""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_3.jpg"",""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_4.jpg"",""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_5.jpg"",""https://content.adidas.co.in/static/Product-EE7032/Women_ORIGINALS_SHOES_LOW_EE7032_6.jpg""]",2020-04-13T15:06:25
1095,Women's adidas Originals I-5923 Shoes,EE4958,11999,7199,40,Adidas,"These lightweight shoes fuse '70s style with modern technology. Flashing retro colours, the leather upper is accented with stretchy mesh and faux suede details. Serrated 3-Stripes add a vintage detail. Responsive cushioning energises every stride.",0,0,"[""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_1.jpg"",""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_2.jpg"",""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_3.jpg"",""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_4.jpg"",""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_5.jpg"",""https://content.adidas.co.in/static/Product-EE4958/Women_ORIGINALS_SHOES_LOW_EE4958_6.jpg""]",2020-04-13T15:06:58
1979,Men's adidas Originals I-5923 Shoes,EE4937,11999,7199,40,Adidas,These lightweight street shoes offer a shout-out to '70s running heritage. They're rebuilt for today with updated materials and responsive Boost cushioning in the midsole. The stretchy upper features synthetic suede overlays for a retro look.,0,0,"[""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_1.jpg"",""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_2.jpg"",""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_3.jpg"",""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_4.jpg"",""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_5.jpg"",""https://content.adidas.co.in/static/Product-EE4937/Men_ORIGINALS_SHOES_LOW_EE4937_6.jpg""]",2020-04-13T15:07:36
918,Men's adidas Running SenseBoost GO Shoes,G27403,11999,7199,40,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_1.jpg"",""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_2.jpg"",""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_3.jpg"",""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_4.jpg"",""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_5.jpg"",""https://content.adidas.co.in/static/Product-G27403/Men_RUNNING_SHOES_LOW_G27403_6.jpg""]",2020-04-13T15:06:51
